id,date,mods,scoremod,score,order,text,singleformat,rangeformat
73,2021-05-29,,5,5.0,[7],5/29/2021: Venenatis cras sed felis eget velit aliquet sagittis.,1,1
74,2021-04-03,,5,5.0,[1],04/03/2021 Blandit volutpat maecenas volutpat blandit aliquam etiam erat.,1,1
75,2021-04-11,,5,5.0,[1],Sunday 4/11/2021: Arcu cursus euismod quis viverra nibh cras pulvinar mattis nunc.,1,1
75,2021-04-12,,5,5.0,[2],Monday 4/12/2021: Euismod in pellentesque massa placerat duis.,1,1
75,2021-04-13,,5,5.0,[3],Tuesday 4/13/2021: Elit sed vulputate mi sit.,1,1
75,2021-04-14,,5,5.0,[4],Wednesday 4/14/2021: Pellentesque massa placerat duis ultricies lacus sed.,1,1
75,2021-04-15,,5,5.0,[5],Thursday 4/15/2021: Velit ut tortor pretium viverra.,1,1
75,2021-04-16,,5,5.0,[6],Friday 4/16/2021: Faucibus et molestie ac feugiat sed lectus vestibulum mattis ullamcorper.,1,1
75,2021-04-17,,5,5.0,[7],Saturday 4/17/2021: Dictumst vestibulum rhoncus est pellentesque elit.,1,1
76,2021-11-05,,5,5.0,[1],11/05/2021 - Sit amet cursus sit amet.,1,1
76,2021-11-06,,5,5.0,[2],11/06/2021 - Proin libero nunc consequat interdum.,1,1
77,2021-07-28,+2000yr,4,4.0,[1],7/28/21: Sit amet consectetur adipiscing elit duis tristique sollicitudin nibh.,1,1
77,2021-07-29,+2000yr,4,4.0,[2],7/29/21: Ultricies leo integer malesuada nunc vel.,1,1
77,2021-07-30,+2000yr,4,4.0,[3],7/30/21: Vitae aliquet nec ullamcorper sit amet risus nullam.,1,1
77,2021-07-31,+2000yr,4,4.0,[4],7/31/21: Diam vulputate ut pharetra sit.,1,1
78,2021-07-18,+2000yr +2000yr rangefound,3,3.25,[1],07/18/21 through 07/20/21 - Nam libero justo laoreet sit amet cursus sit amet.,1,1
78,2021-07-19,+2000yr +2000yr rangefound,3,3.25,[2],07/18/21 through 07/20/21 - Nam libero justo laoreet sit amet cursus sit amet.,1,1
78,2021-07-20,+2000yr +2000yr rangefound,3,3.25,[3],07/18/21 through 07/20/21 - Nam libero justo laoreet sit amet cursus sit amet.,1,1
78,2021-07-21,+2000yr,4,3.25,[4],07/21/21 - Tempus egestas sed sed risus pretium quam vulputate.,1,1
79,2021-02-21,,5,5.428571428571429,[1],02/21/2021: Ultrices mi tempus imperdiet nulla.,1,1
79,2021-02-22,,5,5.428571428571429,[2],02/22/2021: Ornare arcu dui vivamus arcu.,1,1
79,2021-02-23,,5,5.428571428571429,[3],02/23/2021: At lectus urna duis convallis convallis tellus id interdum velit.,1,1
79,2021-02-24,,5,5.428571428571429,[4],02/24/2021: At tellus at urna condimentum mattis.,1,1
79,2021-02-25,,5,5.428571428571429,[5],02/25/2021: Molestie at elementum eu facilisis sed odio morbi quis commodo.,1,1
79,2021-02-26, +2000yr duplicateDates,6,5.428571428571429,"[6, 7]","02/26/2021: Viverra ipsum nunc aliquet bibendum enim facilisis gravida neque convallis. 
 Note: On 02/26/21 at 20:56 hrs, nulla at volutpat diam ut venenatis tellus.",1,1
79,2021-02-27, duplicateDates,7,5.428571428571429,"[8, 9]","02/27/2021: Facilisis gravida neque convallis a cras semper auctor. 
 Note: On 02/27/2021 at 09:20 hrs, fermentum odio eu feugiat pretium nibh.",1,1
80,2021-10-31,,5,5.0,[1],10/31/2021 - Dui faucibus in ornare quam viverra orci sagittis eu.,1,1
80,2021-11-01,,5,5.0,[2],11/01/2021 - Tortor vitae purus faucibus ornare suspendisse.,1,1
80,2021-11-02,,5,5.0,[3],11/02/2021 - In ornare quam viverra orci sagittis eu volutpat.,1,1
80,2021-11-03,,5,5.0,[4],11/03/2021 - In nibh mauris cursus mattis molestie a iaculis at.,1,1
80,2021-11-04,,5,5.0,[5],11/04/2021 - Eu non diam phasellus vestibulum lorem sed risus ultricies tristique.,1,1
80,2021-11-05, rangefound,5,5.0,[6],11/05/2021 thru 11/06/2021 - Nisl suscipit adipiscing bibendum est.,1,1
80,2021-11-06, rangefound,5,5.0,[7],11/05/2021 thru 11/06/2021 - Nisl suscipit adipiscing bibendum est.,1,1
81,2021-07-11,+2000yr +2000yr rangefound,3,3.0,[1],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
81,2021-07-12,+2000yr +2000yr rangefound,3,3.0,[2],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
81,2021-07-13,+2000yr +2000yr rangefound,3,3.0,[3],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
81,2021-07-14,+2000yr +2000yr rangefound,3,3.0,[4],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
81,2021-07-15,+2000yr +2000yr rangefound,3,3.0,[5],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
81,2021-07-16,+2000yr +2000yr rangefound,3,3.0,[6],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
81,2021-07-17,+2000yr +2000yr rangefound,3,3.0,[7],7/11/21 - 7/17/21 - Adipiscing commodo elit at imperdiet dui accumsan.,1,1
82,2021-12-19,,5,5.285714285714286,[1],12/19/2021: Urna nec tincidunt praesent semper feugiat nibh sed.,1,1
82,2021-12-20,,5,5.285714285714286,[2],12/20/2021: Orci phasellus egestas tellus rutrum tellus pellentesque.,1,1
82,2021-12-21,,5,5.285714285714286,[3],12/21/2021: Nulla porttitor massa id neque aliquam.,1,1
82,2021-12-22,,5,5.285714285714286,[4],12/22/2021: Dolor sit amet consectetur adipiscing elit ut aliquam.,1,1
82,2021-12-23,,5,5.285714285714286,[5],12/23/2021: Libero enim sed faucibus turpis in eu.,1,1
82,2021-12-24,,5,5.285714285714286,[6],12/24/2021: Porttitor leo a diam sollicitudin tempor id eu nisl nunc.,1,1
82,2021-12-25, duplicateDates,7,5.285714285714286,"[7, 8]","12/25/2021: Quis blandit turpis cursus in. 
 Note: On 12/25/2021 at 16:45 hrs, id venenatis a condimentum vitae sapien pellentesque habitant morbi tristique.",1,1
83,2021-09-12,+2000yr,4,4.0,[1],09/12/21: Neque sodales ut etiam sit amet nisl.,1,1
83,2021-09-13,+2000yr,4,4.0,[2],09/13/21: Pellentesque elit eget gravida cum sociis natoque.,1,1
83,2021-09-14,+2000yr,4,4.0,[3],09/14/21: Pellentesque elit eget gravida cum sociis natoque.,1,1
83,2021-09-15,+2000yr,4,4.0,[4],09/15/21: Pellentesque elit eget gravida cum sociis natoque.,1,1
83,2021-09-16,+2000yr,4,4.0,[5],09/16/21: Pellentesque elit eget gravida cum sociis natoque.,1,1
83,2021-09-17,+2000yr,4,4.0,[6],09/17/21: Rutrum quisque non tellus orci.,1,1
83,2021-09-18,+2000yr,4,4.0,[7],"09/18/21: Diam vel quam elementum pulvinar etiam non quam. 
 Nisl rhoncus mattis rhoncus urna.",1,1
84,2021-01-19,,5,5.0,[1],Tue 01/19/2021: Urna molestie at elementum eu facilisis sed odio morbi quis.,1,1
84,2021-01-20,,5,5.0,[2],Wed 01/20/2021: Vel pretium lectus quam id leo in vitae turpis massa.,1,1
84,2021-01-21,,5,5.0,[3],Thu 01/21/2021: In metus vulputate eu scelerisque felis.,1,1
84,2021-01-22,,5,5.0,[4],Fri 01/22/2021: Sed id semper risus in hendrerit gravida.,1,1
84,2021-01-23,,5,5.0,[5],"Sat 01/23/2021: Ipsum nunc aliquet bibendum enim facilisis gravida neque convallis a. 
 -	Volutpat sed cras ornare arcu dui vivamus arcu felis.   -",1,1
85,2021-10-08,,5,5.0,[1],"October 8, 2021 - Ultricies mi eget mauris pharetra et ultrices neque.",1,1
85,2021-10-09,,5,5.0,[2],"October 9, 2021 - Et pharetra pharetra massa massa ultricies mi quis hendrerit.",1,1
86,2021-08-01, rangefound,5,5.0,[1],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
86,2021-08-02, rangefound,5,5.0,[2],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
86,2021-08-03, rangefound,5,5.0,[3],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
86,2021-08-04, rangefound,5,5.0,[4],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
86,2021-08-05, rangefound,5,5.0,[5],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
86,2021-08-06, rangefound,5,5.0,[6],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
86,2021-08-07, rangefound,5,5.0,[7],08/01/2021 through 08/07/2021 - Non blandit massa enim nec dui nunc mattis.,1,1
87,2021-01-17,,5,5.0,[1],1/17/2021- Vulputate dignissim suspendisse in est ante in nibh.,1,1
87,2021-01-18,,5,5.0,[2],"1/18/2021- Id diam vel quam elementum pulvinar etiam non. 
 Lectus magna fringilla urna porttitor rhoncus.",1,1
87,2021-01-19,,5,5.0,[4],1/19/2021- Ultrices neque ornare aenean euismod.,1,1
87,2021-01-20,,5,5.0,[5],"1/20/2021- Mattis aliquam faucibus purus in massa tempor nec feugiat nisl. 
 Malesuada fames ac turpis egestas maecenas pharetra convallis posuere morbi.",1,1
87,2021-01-21,,5,5.0,[7],1/21/2021- Ut faucibus pulvinar elementum integer enim.,1,1
87,2021-01-22,,5,5.0,[8],1/22/2021- Egestas dui id ornare arcu odio ut sem nulla.,1,1
87,2021-01-23,,5,5.0,[9],1/23/2021- Et netus et malesuada fames ac turpis egestas.,1,1
88,2021-04-30,+2000yr,4,4.0,[1],"4/30/21 
 Nulla aliquet enim tortor at.",1,1
88,2021-05-01,+2000yr,4,4.0,[3],"5/1/21 
 Integer eget aliquet nibh praesent. 
 Odio euismod lacinia at quis.",1,1
89,2021-05-23,+2000yr +2000yr rangefound,3,3.0,[1],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
89,2021-05-24,+2000yr +2000yr rangefound,3,3.0,[2],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
89,2021-05-25,+2000yr +2000yr rangefound,3,3.0,[3],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
89,2021-05-26,+2000yr +2000yr rangefound,3,3.0,[4],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
89,2021-05-27,+2000yr +2000yr rangefound,3,3.0,[5],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
89,2021-05-28,+2000yr +2000yr rangefound,3,3.0,[6],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
89,2021-05-29,+2000yr +2000yr rangefound,3,3.0,[7],05/23/21 - 05/29/21: Mi bibendum neque egestas congue quisque egestas diam on 05/24/21 adipiscing tristique risus nec feugiat.,1,1
90,2021-06-13,+2000yr,4,2.2857142857142856,[1],06/13/21 - Nam libero justo laoreet sit amet cursus sit.,1,7
90,2021-06-14,+2000yr,4,2.2857142857142856,[2],06/14/21 - At erat pellentesque adipiscing commodo elit at imperdiet dui accumsan.,1,7
90,2021-06-15,+2000yr,4,2.2857142857142856,[3],06/15/21 - Venenatis tellus in metus vulputate eu.,1,7
90,2021-06-16,+2000yr,4,2.2857142857142856,[4],06/16/21 - Blandit cursus risus at ultrices mi tempus imperdiet nulla malesuada.,1,7
90,2021-06-17,+2000yr,4,2.2857142857142856,[5],06/17/21 - Auctor neque vitae tempus quam pellentesque nec nam aliquam sem.,1,7
90,2021-06-18,+2000yr +2000yr rangefound,-2,2.2857142857142856,[6],"06/18-19/21 -	Dui vivamus arcu felis bibendum ut tristique et egestas quis. 
 NOTE: Tristique senectus et netus et on Wednesday, June 16, 2021 at 0941 hours. Platea dictumst vestibulum rhoncus est pellentesque elit ullamcorper dignissim. 
 Pharetra pharetra massa massa ultricies mi quis hendrerit dolor. 
 Facilisi nullam vehicula ipsum a arcu cursus. 
 Note: Gravida cum sociis natoque penatibus et magnis dis at 1452 hours on Wednesday, June 16, 2021, et malesuada fames ac turpis egestas maecenas pharetra convallis posuere. 
 Auctor neque vitae tempus quam pellentesque.",1,7
90,2021-06-19,+2000yr +2000yr rangefound,-2,2.2857142857142856,[7],"06/18-19/21 -	Dui vivamus arcu felis bibendum ut tristique et egestas quis. 
 NOTE: Tristique senectus et netus et on Wednesday, June 16, 2021 at 0941 hours. Platea dictumst vestibulum rhoncus est pellentesque elit ullamcorper dignissim. 
 Pharetra pharetra massa massa ultricies mi quis hendrerit dolor. 
 Facilisi nullam vehicula ipsum a arcu cursus. 
 Note: Gravida cum sociis natoque penatibus et magnis dis at 1452 hours on Wednesday, June 16, 2021, et malesuada fames ac turpis egestas maecenas pharetra convallis posuere. 
 Auctor neque vitae tempus quam pellentesque.",1,7
91,2021-07-25, rangefound,5,5.0,[1],07/25/2021 - 07/27/2021 - Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus.,1,1
91,2021-07-26, rangefound,5,5.0,[2],07/25/2021 - 07/27/2021 - Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus.,1,1
91,2021-07-27, rangefound,5,5.0,[3],07/25/2021 - 07/27/2021 - Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus.,1,1
91,2021-07-28,,5,5.0,[4],07/28/2021 - Sed euismod nisi porta lorem mollis aliquam ut porttitor.,1,1
92,2021-07-11,+2000yr,4,4.0,[1],7/11/21 - Diam sollicitudin tempor id eu nisl nunc mi.,1,1
92,2021-07-12,+2000yr,4,4.0,[2],7/12/21 - Dolor sit amet consectetur adipiscing elit.,1,1
92,2021-07-13,+2000yr,4,4.0,[3],7/13/21 - Magna fermentum iaculis eu non diam phasellus.,1,1
92,2021-07-14,+2000yr,4,4.0,[4],7/14/21 - Dui sapien eget mi proin sed libero enim sed.,1,1
92,2021-07-15,+2000yr,4,4.0,[5],7/15/21 - Pharetra vel turpis nunc eget lorem dolor sed viverra.,1,1
92,2021-07-16,+2000yr,4,4.0,[6],7/16/21 - Vel risus commodo viverra maecenas accumsan lacus vel.,1,1
92,2021-07-17,+2000yr,4,4.0,[7],7/17/21 - Ornare arcu odio ut sem.,1,1
93,2021-11-28,,5,5.0,[1],11/28/2021 - Proin fermentum leo vel orci porta.,1,1
93,2021-11-29,,5,5.0,[2],11/29/2021 - Quis ipsum suspendisse ultrices gravida dictum.,1,1
93,2021-11-30,,5,5.0,[3],11/30/2021 - Malesuada fames ac turpis egestas.,1,1
93,2021-12-01,,5,5.0,[4],12/01/2021 - Viverra mauris in aliquam sem fringilla ut.,1,1
93,2021-12-02,,5,5.0,[5],12/02/2021 - Duis ut diam quam nulla porttitor massa id neque.,1,1
93,2021-12-03,,5,5.0,[6],12/03/2021 - Rutrum quisque non tellus orci ac auctor augue mauris augue.,1,1
93,2021-12-04,,5,5.0,[7],12/04/2021 - Scelerisque fermentum dui faucibus in ornare quam.,1,1
94,2021-11-07,+2000yr,4,4.0,[1],"11/7/21 - Erat imperdiet sed euismod nisi porta lorem mollis. 
 Nulla porttitor massa id neque aliquam.",1,1
94,2021-11-08,+2000yr,4,4.0,[3],11/8/21 - Quisque sagittis purus sit amet volutpat.,1,1
94,2021-11-09,+2000yr,4,4.0,[4],11/9/21 - In nisl nisi scelerisque eu ultrices vitae.,1,1
94,2021-11-10,+2000yr,4,4.0,[5],11/10/21 -  Ornare lectus sit amet est placerat in egestas.,1,1
94,2021-11-11,+2000yr,4,4.0,[6],11/11/21 - Ultrices vitae auctor eu augue ut.,1,1
94,2021-11-12,+2000yr,4,4.0,[7],11/12/21 - Facilisis magna etiam tempor orci eu lobortis elementum nibh.,1,1
94,2021-11-13,+2000yr,4,4.0,[8],11/13/21 - Integer quis auctor elit sed vulputate mi sit amet.,1,1
95,2021-09-26,,5,5.0,[1],09/26/2021:  Hac habitasse platea dictumst quisque sagittis purus sit amet volutpat.,1,1
95,2021-09-27,,5,5.0,[2],09/27/2021:  Suspendisse ultrices gravida dictum fusce.,1,1
95,2021-09-28,,5,5.0,[3],09/28/2021:  Arcu cursus euismod quis viverra nibh cras.,1,1
95,2021-09-29, rangefound,5,5.0,[4],09/29/2021 thru 10/02/2021:  Duis ut diam quam nulla porttitor massa id neque aliquam.,1,1
95,2021-09-30, rangefound,5,5.0,[5],09/29/2021 thru 10/02/2021:  Duis ut diam quam nulla porttitor massa id neque aliquam.,1,1
95,2021-10-01, rangefound,5,5.0,[6],09/29/2021 thru 10/02/2021:  Duis ut diam quam nulla porttitor massa id neque aliquam.,1,1
95,2021-10-02, rangefound,5,5.0,[7],09/29/2021 thru 10/02/2021:  Duis ut diam quam nulla porttitor massa id neque aliquam.,1,1
96,2021-07-04, rangefound,5,5.0,[1],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
96,2021-07-05, rangefound,5,5.0,[2],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
96,2021-07-06, rangefound,5,5.0,[3],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
96,2021-07-07, rangefound,5,5.0,[4],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
96,2021-07-08, rangefound,5,5.0,[5],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
96,2021-07-09, rangefound,5,5.0,[6],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
96,2021-07-10, rangefound,5,5.0,[7],07/04/2021 through 07/10/2021 - Elit eget gravida cum sociis natoque.,1,1
97,2021-09-05, rangefound,5,5.0,[1],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
97,2021-09-06, rangefound,5,5.0,[2],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
97,2021-09-07, rangefound,5,5.0,[3],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
97,2021-09-08, rangefound,5,5.0,[4],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
97,2021-09-09, rangefound,5,5.0,[5],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
97,2021-09-10, rangefound,5,5.0,[6],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
97,2021-09-11, rangefound,5,5.0,[7],09/05/2021 through 09/11/2021 - Enim praesent elementum facilisis leo vel fringilla est.,1,1
98,2021-05-30,,5,5.0,[1],05/30/2021:  Posuere morbi leo urna molestie at elementum eu facilisis.,1,1
98,2021-05-31,,5,5.0,[2],05/31/2021:  Lorem ipsum dolor sit amet consectetur adipiscing elit duis tristique.,1,1
98,2021-06-01,,5,5.0,[3],06/01/2021:  Ultricies integer quis auctor elit sed vulputate mi sit.,1,1
98,2021-06-02,,5,5.0,[4],06/02/2021:  Tempor orci eu lobortis elementum nibh tellus molestie.,1,1
98,2021-06-03,,5,5.0,[5],06/03/2021: Turpis egestas pretium aenean pharetra magna ac.,1,1
98,2021-06-04,,5,5.0,[6],06/04/2021:  Nisi scelerisque eu ultrices vitae auctor eu augue ut lectus.,1,1
98,2021-06-05,,5,5.0,[7],06/05/2021:  Condimentum mattis pellentesque id nibh tortor id aliquet lectus proin.,1,1
99,2021-03-10,,5,5.0,[1],"3/10/2021 -- Amet mattis vulputate enim nulla aliquet porttitor. 
 Purus non enim praesent elementum. 
 Scelerisque mauris pellentesque pulvinar pellentesque habitant morbi tristique.",1,1
99,2021-03-11,,5,5.0,[4],3/11/2021 -- Aenean euismod elementum nisi quis eleifend quam adipiscing vitae proin.,1,1
99,2021-03-12, rangefound,5,5.0,[5],3/12/2021 -- 3/13/2021 -  Cras ornare arcu dui vivamus arcu felis bibendum ut tristique.,1,1
99,2021-03-13, rangefound,5,5.0,[6],3/12/2021 -- 3/13/2021 -  Cras ornare arcu dui vivamus arcu felis bibendum ut tristique.,1,1
100,2021-07-11,,5,5.0,[1],7/11/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
100,2021-07-12,,5,5.0,[2],7/12/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
100,2021-07-13,,5,5.0,[3],7/13/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
100,2021-07-14,,5,5.0,[4],7/14/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
100,2021-07-15,,5,5.0,[5],7/15/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
100,2021-07-16,,5,5.0,[6],7/16/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
100,2021-07-17,,5,5.0,[7],7/17/2021 - Et malesuada fames ac turpis egestas integer eget aliquet.,1,1
101,2021-08-22,,5,5.0,[1],"08/22/2021 
 Odio facilisis mauris sit amet.",1,1
101,2021-08-23,,5,5.0,[3],"08/23/2021 
 Integer eget aliquet nibh praesent tristique magna sit amet purus at 15:38 08/23/2021 pellentesque habitant morbi tristique senectus et netus et malesuada.",1,1
101,2021-08-24,,5,5.0,[5],"08/24/2021 
 Aliquam ultrices sagittis orci a scelerisque purus semper.",1,1
102,2021-10-14,,5,5.0,[1],10/14/2021:  Ultrices mi tempus imperdiet nulla malesuada pellentesque elit eget gravida.,1,1
102,2021-10-15,,5,5.0,[2],10/15/2021:  Massa vitae tortor condimentum lacinia quis vel eros.,1,1
102,2021-10-16,,5,5.0,[3],10/16/2021:  Ut placerat orci nulla pellentesque dignissim enim sit amet.,1,1
103,2021-09-14,,5,5.0,[1],09/14/2021  Eleifend donec pretium vulputate sapien nec sagittis aliquam malesuada.,1,1
103,2021-09-15,,5,5.0,[2],09/15/2021  Id venenatis a condimentum vitae sapien pellentesque habitant morbi.,1,1
103,2021-09-16,,5,5.0,[3],09/16/2021  Scelerisque varius morbi enim nunc faucibus a pellentesque.,1,1
104,2021-11-14,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-14>>,1,1
104,2021-11-15,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-15>>,1,1
104,2021-11-16,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-16>>,1,1
104,2021-11-17,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-17>>,1,1
104,2021-11-18,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-18>>,1,1
104,2021-11-19,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-19>>,1,1
104,2021-11-20,filled,-5,-2.5,,<<NO TEXT FOUND FOR 2021-11-20>>,1,1
104,2021-11-21,rangefound outOfRange,0,-2.5,[1],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
104,2021-11-22,rangefound outOfRange,0,-2.5,[2],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
104,2021-11-23,rangefound outOfRange,0,-2.5,[3],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
104,2021-11-24,rangefound outOfRange,0,-2.5,[4],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
104,2021-11-25,rangefound outOfRange,0,-2.5,[5],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
104,2021-11-26,rangefound outOfRange,0,-2.5,[6],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
104,2021-11-27,rangefound outOfRange,0,-2.5,[7],11/21/2021 - 11/27/2021 - Quis eleifend quam adipiscing vitae proin sagittis nisl rhoncus mattis.,1,1
105,2021-10-24,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-24>>",1,1
105,2021-10-25,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-25>>",1,1
105,2021-10-26,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-26>>",1,1
105,2021-10-27,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-27>>",1,1
105,2021-10-28,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-28>>",1,1
105,2021-10-29,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-29>>",1,1
105,2021-10-30,filled,-5,-5.0,,"Header Text: Donec adipiscing tristique risus nec feugiat by November 25, 2021. <<NO TEXT FOUND FOR 2021-10-30>>",1,1
106,2021-10-31,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-10-31>>,1,1
106,2021-11-01,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-11-01>>,1,1
106,2021-11-02,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-11-02>>,1,1
106,2021-11-03,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-11-03>>,1,1
106,2021-11-04,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-11-04>>,1,1
106,2021-11-05,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-11-05>>,1,1
106,2021-11-06,filled,-5,-5.0,,Header Text: Tellus orci ac auctor augue mauris. <<NO TEXT FOUND FOR 2021-11-06>>,1,1
107,2021-10-03,+2000yr +2000yr rangefound,-2,-1.1428571428571428,[1],10/3-8/21: Montes nascetur ridiculus mus mauris vitae ultricies leo integer.,1,7
107,2021-10-04,+2000yr +2000yr rangefound,-2,-1.1428571428571428,[2],10/3-8/21: Montes nascetur ridiculus mus mauris vitae ultricies leo integer.,1,7
107,2021-10-05,+2000yr +2000yr rangefound,-2,-1.1428571428571428,[3],10/3-8/21: Montes nascetur ridiculus mus mauris vitae ultricies leo integer.,1,7
107,2021-10-06,+2000yr +2000yr rangefound,-2,-1.1428571428571428,[4],10/3-8/21: Montes nascetur ridiculus mus mauris vitae ultricies leo integer.,1,7
107,2021-10-07,+2000yr +2000yr rangefound,-2,-1.1428571428571428,[5],10/3-8/21: Montes nascetur ridiculus mus mauris vitae ultricies leo integer.,1,7
107,2021-10-08,+2000yr +2000yr rangefound,-2,-1.1428571428571428,[6],10/3-8/21: Montes nascetur ridiculus mus mauris vitae ultricies leo integer.,1,7
107,2021-10-09,+2000yr,4,-1.1428571428571428,[7],10/9/21: Risus pretium quam vulputate dignissim suspendisse in est.,1,7
108,2021-11-14,+2000yr +2000yr rangefound,3,2.375,[1],"11/14/21 - 11/21/21 - Suscipit tellus mauris a diam maecenas (Sed vulputate odio ut enim blandit volutpat on October 7, 2021).",1,1
